time,P_import (kW),P_export (kW),P_bat_ch (kW),P_bat_dis (kW),SOC (%)
2024-01-01 00:00:00,0.0,0.0,0.0,0.0,50.0
2024-01-01 00:30:00,0.0,0.0,0.0,11.800379999999997,49.68946368421052
2024-01-01 01:00:00,0.0,0.0,0.0,0.004370000000001539,49.68934868421052
2024-01-01 01:30:00,0.0,0.0,0.0,0.004370000000001539,49.68923368421052
2024-01-01 02:00:00,0.0,0.0,0.0,0.0,49.68923368421052
2024-01-01 02:30:00,0.0,0.0,0.0,0.0,49.68923368421052
2024-01-01 03:00:00,0.0,0.0,0.0,0.0,49.68923368421052
2024-01-01 03:30:00,0.0,0.0,0.0,3.4,49.599759999999996
2024-01-01 04:00:00,0.0,0.0,0.0,0.0,49.599759999999996
2024-01-01 04:30:00,0.0,0.0,0.0,0.0,49.599759999999996
2024-01-01 05:00:00,0.0,0.0,0.0,0.0,49.599759999999996
2024-01-01 05:30:00,0.0,0.0,0.0,0.0,49.599759999999996
2024-01-01 06:00:00,0.0,0.0,0.0,0.0,49.599759999999996
2024-01-01 06:30:00,0.0,0.0,0.0,0.0,49.599759999999996
2024-01-01 07:00:00,0.0,0.0,0.0,0.4,49.58923368421052
2024-01-01 07:30:00,0.0,0.0,0.0,2.0,49.53660210526315
2024-01-01 08:00:00,0.0,2.067901,0.0,0.0,49.53660210526315
2024-01-01 08:30:00,0.0,0.0,0.0,3.732099,49.438388973684205
2024-01-01 09:00:00,0.0,3.769869999999999,0.0,0.0,49.438388973684205
2024-01-01 09:30:00,0.0,17.16987,0.0,0.0,49.438388973684205
2024-01-01 10:00:00,0.0,0.0,0.0,5.236912,49.300575499999994
2024-01-01 10:30:00,0.0,0.0,0.0,4.236912,49.18907781578947
2024-01-01 11:00:00,0.0,0.0,0.0,0.22897299999999987,49.18305221052631
2024-01-01 11:30:00,0.0,0.0,0.0,1.428973,49.145447657894735
2024-01-01 12:00:00,0.0,24.78925,0.0,0.0,49.145447657894735
2024-01-01 12:30:00,0.0,0.0,0.0,8.61075,48.918848973684206
2024-01-01 13:00:00,0.0,978.3769794736841,0.0,978.3769794736841,23.172086355955674
2024-01-01 13:30:00,0.0,463.44172711911347,0.0,463.44172711911347,10.976251431768477
2024-01-01 14:00:00,0.0,82.789996,0.0,82.789996,8.797567326505318
2024-01-01 14:30:00,0.0,148.79000599999998,0.0,148.79000599999998,5.0
2024-01-01 15:00:00,0.0,143.76907699999998,0.0,143.76907699999998,5.0
2024-01-01 15:30:00,0.0,127.969077,0.0,127.969077,5.0
2024-01-01 16:00:00,0.0,0.0,0.0,95.79632000000001,5.0
2024-01-01 16:30:00,0.0,0.0,0.0,99.79632000000001,5.0
2024-01-01 17:00:00,0.0,0.0,0.0,71.00397,5.0
2024-01-01 17:30:00,0.0,0.0,0.0,35.20397,5.0
2024-01-01 18:00:00,0.0,0.0,0.0,16.6,5.0
2024-01-01 18:30:00,0.0,0.0,0.0,10.4,5.0
2024-01-01 19:00:00,0.0,0.0,0.0,12.403850000000006,5.0
2024-01-01 19:30:00,0.0,0.0,0.0,20.003860000000003,5.0
2024-01-01 20:00:00,0.0,0.0,0.0,2.996200000000016,5.0
2024-01-01 20:30:00,0.0,0.0,0.0,2.796199999999999,5.0
2024-01-01 21:00:00,0.0,0.0,0.0,0.0005099999999913507,5.0
2024-01-01 21:30:00,0.0,0.0,0.0,0.6005099999999999,5.0
